sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
69,4,256,TmaMepPhePhePheTmaMepTmaTmaMepPhePheTmaTmaMepTmaTmaMepTmaPhePheMepTmaMepTmaPhePheTmaPheMepPhePhePheTmaPheTmaPheTmaPhePhePheMepTmaTmaPhePheTmaMepTmaTmaPheTmaTmaPheTmaPhePheTmaPhePhePheTmaTmaPheMepTmaTmaTmaPhePhe,[0.50018816 0.36839563 0.13141622]
70,4,256,TmaPheTmaPhePheTmaPheTmaPheTmaTmaPheTmaPhePhePheTmaTmaPheTmaPheTmaPheTmaTmaPheTmaTmaPheTmaPheTmaTmaTmaPheTmaMepPhePheTmaMepPhePheTmaTmaTmaTmaPhePhePheTmaPheTmaPheTmaTmaTmaTmaPheMepMepPhePheTmaMepMepMepPheTmaTma,[0.57147109 0.3470333  0.08149562]
71,4,256,TmaTmaPheMepPhePhePhePhePheTmaTmaPhePhePheTmaTmaTmaPhePheTmaMepTmaTmaMepTmaPhePheTmaMepMepTmaTmaTmaPheTmaPheTmaTmaTmaPheTmaMepPheTmaMepPheTmaTmaPheTmaTmaPhePheMepPhePheTmaPhePheTmaPheTmaMepTmaMepMepTmaTmaPhePhe,[0.52942353 0.34045317 0.13012331]
72,4,256,PhePhePhePheTmaTmaPhePhePheTmaMepTmaTmaPheTmaPhePheTmaTmaTmaMepTmaPheMepTmaTmaPheTmaPhePheTmaTmaPhePheTmaTmaPheTmaTmaTmaTmaPhePheTmaTmaPhePheTmaTmaTmaTmaPheTmaTmaTmaMepTmaTmaPhePheTmaTmaTmaPheTmaMepPhePheTmaTma,[0.62617073 0.31676029 0.05706897]
73,4,256,TmaPheTmaPhePhePhePheTmaTmaTmaTmaTmaPheTmaMepTmaPheMepTmaMepMepMepTmaPheTmaTmaPheTmaTmaTmaTmaTmaPheMepTmaPheTmaTmaPheTmaPhePhePheTmaPheMepPheMepPheTmaPheMepMepMepPheTmaPhePhePhePhePhePheMepTmaTmaPhePhePhePhePhe,[0.47052421 0.38462518 0.14485061]
74,4,256,PhePhePheMepTmaPheMepTmaPheTmaTmaPheTmaMepTmaPheTmaPheTmaPhePheTmaTmaTmaPheTmaMepPhePhePheTmaPhePheTmaPheMepPhePheTmaTmaTmaPheTmaTmaTmaPhePhePheTmaPheTmaPheTmaTmaTmaPheTmaPheTmaPheTmaTmaPhePheTmaMepPheMepPheTma,[0.52872635 0.38857695 0.0826967 ]
75,4,256,MepTmaMepTmaPheMepMepPhePheTmaTmaPheTmaTmaTmaMepTmaPheTmaTmaPheMepPheTmaPheTmaPheMepTmaPheTmaTmaPheTmaPheTmaPheTmaTmaTmaMepMepMepTmaMepTmaMepMepPheTmaPheTmaTmaTmaTmaMepPhePheMepTmaTmaPheTmaTmaTmaTmaTmaPheMepTma,[0.58715091 0.22693062 0.18591847]
76,4,256,MepTmaTmaMepTmaPheMepPhePhePhePheTmaTmaPheTmaTmaPheTmaPhePhePheTmaTmaTmaMepTmaMepTmaTmaMepPhePheMepTmaPheMepMepMepMepTmaMepTmaTmaPheTmaTmaPhePheTmaTmaPheTmaPheTmaMepPhePhePhePhePhePheMepPheMepPheTmaPheTmaMepTma,[0.47115816 0.33544747 0.19339436]
77,4,256,TmaMepPheTmaTmaMepTmaTmaTmaTmaTmaTmaPhePhePhePheTmaTmaPheTmaMepPheTmaPheTmaPhePhePhePhePheTmaMepPheTmaPheTmaTmaPheTmaPhePheTmaMepTmaPheTmaPheMepTmaTmaMepPhePheTmaTmaMepPhePhePhePheTmaTmaMepPheTmaPheTmaTmaPhePhe,[0.52907471 0.36453091 0.10639438]
78,4,256,MepMepTmaPheTmaTmaPhePheTmaPheTmaMepTmaTmaTmaTmaMepPheTmaPheMepTmaPhePheTmaTmaTmaTmaTmaMepPheMepTmaTmaPheTmaMepPheTmaTmaMepTmaTmaTmaTmaPhePhePheTmaTmaPheMepTmaTmaPheMepTmaMepPhePheTmaPhePhePheTmaPheTmaTmaPheTma,[0.58639139 0.27435013 0.13925848]
79,4,256,TmaTmaMepTmaTmaPheTmaTmaMepTmaMepTmaPheTmaTmaPhePhePhePhePhePhePhePheTmaPhePheTmaPheTmaPheTmaTmaMepPheMepTmaTmaTmaTmaTmaTmaMepTmaTmaTmaTmaPhePheTmaPheTmaTmaPhePheMepPhePheTmaTmaPhePheTmaTmaPhePhePheTmaMepTmaTma,[0.58563383 0.32164713 0.09271905]
80,4,256,PhePheTmaPhePheMepTmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPhePhePheTmaTmaTmaPheTmaTmaTmaMepTmaTmaPheTmaTmaTmaTmaPheMepTmaMepPhePhePheTmaTmaPheTmaPheMepMepMepMepMepTmaTmaTmaPheTmaTmaPhePhePhePheTmaPhePheTma,[0.61338427 0.28326959 0.10334615]
81,4,256,PheTmaPheTmaTmaTmaTmaPheTmaPhePheTmaTmaPhePheTmaPhePhePheTmaPhePheMepPhePhePheTmaTmaPhePhePhePheMepTmaTmaPheTmaTmaTmaTmaPheTmaPhePheTmaTmaPheTmaPhePhePhePheMepTmaMepTmaTmaMepPhePheTmaPhePheTmaMepTmaTmaPheMepTma,[0.51419673 0.4026983  0.08310496]
82,4,256,TmaMepTmaTmaMepTmaTmaMepPheTmaMepMepTmaTmaMepTmaTmaTmaPheTmaPheTmaTmaMepTmaMepTmaPhePhePhePheTmaTmaMepMepTmaTmaTmaPhePhePheTmaTmaPheTmaPheMepTmaPheTmaTmaTmaMepTmaTmaPheTmaTmaTmaPhePheMepPhePheTmaPhePheTmaPheTma,[0.60044201 0.24937084 0.15018716]
83,4,256,TmaTmaPheTmaTmaPhePheTmaPheTmaTmaTmaTmaTmaTmaTmaMepPheTmaPheTmaPheTmaMepTmaTmaMepPhePheTmaMepTmaPheTmaPhePhePhePheTmaTmaTmaTmaTmaMepPheTmaTmaMepTmaTmaPhePhePhePhePhePheTmaTmaTmaPheTmaTmaTmaMepPhePheMepTmaTmaMep,[0.61338427 0.28326959 0.10334615]
84,4,256,MepTmaTmaTmaPheMepTmaMepPhePheTmaPhePheMepTmaTmaPhePheTmaPheTmaTmaPheTmaTmaTmaPheTmaPhePheTmaPhePheTmaPheMepMepTmaPheTmaPheTmaTmaPheTmaTmaMepTmaPhePheTmaPheTmaMepTmaTmaTmaPheMepTmaPheTmaMepTmaTmaMepPheTmaTmaTma,[0.58620181 0.28618585 0.12761234]
85,4,256,TmaPheTmaPhePhePhePhePheTmaPhePheTmaMepPheTmaPheTmaTmaPheTmaTmaMepPheTmaMepMepTmaTmaTmaTmaTmaMepMepPhePheMepTmaTmaPhePhePhePheTmaTmaPhePheTmaTmaTmaTmaMepPheMepPhePhePheMepTmaTmaTmaPheTmaMepPhePhePhePheMepMepTma,[0.48567653 0.35813345 0.15619003]
86,4,256,PheTmaPheTmaPhePhePheTmaPhePheTmaTmaPhePheTmaPheMepTmaTmaMepTmaPheTmaTmaTmaPheTmaPhePheTmaPheTmaTmaPheTmaPheTmaPhePheTmaTmaPhePhePhePhePheTmaTmaPheTmaTmaTmaPheTmaTmaTmaTmaTmaTmaPheTmaPheTmaPhePheTmaTmaPheTmaMep,[0.59851513 0.36693752 0.03454735]
87,4,256,TmaTmaPhePhePheTmaTmaTmaTmaTmaPhePhePhePheTmaTmaTmaTmaTmaPhePheTmaTmaMepPheTmaMepPhePheTmaPheTmaPheMepTmaPhePhePheTmaTmaMepPhePheTmaTmaPhePhePheTmaMepTmaTmaTmaPhePhePheTmaTmaPheTmaMepTmaPhePheTmaTmaTmaTmaMepTma,[0.58544474 0.33345229 0.08110297]
88,4,256,TmaTmaPheTmaPheTmaPhePheTmaPheMepPheTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaPhePheTmaPheTmaPhePheTmaPhePheTmaMepTmaPheTmaMepPhePheMepTmaTmaPheMepTmaPheTmaPheTmaMepTmaPhePhePhePhePhePheTmaTmaMepTmaTmaTmaTmaMepMepTmaPhe,[0.55772512 0.33691636 0.10535852]
89,4,256,MepPheTmaPheMepTmaTmaTmaTmaPhePhePhePheMepTmaPhePheTmaPhePheTmaTmaPheMepPhePhePhePheMepPhePhePhePhePheTmaPheTmaTmaPhePheMepPheTmaTmaTmaTmaTmaPheTmaMepTmaPhePheTmaTmaTmaPhePheMepTmaPheTmaMepTmaTmaMepTmaPhePhePhe,[0.47020788 0.40916444 0.12062769]
90,4,256,TmaMepMepPheTmaMepTmaTmaTmaPheTmaMepPhePheTmaTmaPheMepTmaMepPheTmaTmaMepPhePheTmaPheTmaTmaPheMepPheMepTmaPhePheMepPheMepMepPhePhePhePheTmaPheMepPheMepTmaPheMepPheTmaTmaPhePhePheTmaPheMepTmaTmaMepTmaTmaPhePheTma,[0.44083763 0.3515236  0.20763877]
91,4,256,TmaPhePhePhePheTmaPheTmaTmaPheTmaPheTmaPhePheTmaPheTmaPheTmaPheTmaPheTmaPhePheTmaMepTmaMepMepTmaTmaTmaPheTmaTmaTmaTmaTmaTmaMepTmaTmaTmaPheMepPhePheMepTmaTmaTmaTmaMepTmaTmaPheTmaTmaPheTmaPheTmaMepMepPheMepPheTma,[0.59986264 0.28472025 0.11541711]
92,4,256,TmaMepTmaPheMepTmaMepPheTmaPhePhePhePheMepPheTmaTmaPheTmaTmaPheTmaTmaPheTmaPheTmaTmaTmaTmaPhePheTmaTmaTmaTmaPheTmaPhePheTmaMepTmaTmaTmaTmaPheTmaPhePhePhePhePheTmaTmaTmaTmaPheTmaPheTmaPheTmaPhePheTmaTmaTmaTmaMep,[0.61279599 0.31837265 0.06883135]
93,4,256,TmaTmaPheTmaMepTmaTmaTmaTmaPhePhePheTmaPheTmaMepPheTmaTmaTmaPheMepPhePhePheTmaMepTmaPheTmaTmaTmaMepPheTmaMepPhePheTmaMepTmaPheTmaMepMepTmaPheTmaTmaPheTmaMepPheTmaMepPheTmaMepMepTmaPhePheTmaTmaTmaTmaPheTmaTmaTma,[0.58658108 0.26250676 0.15091216]
94,4,256,TmaTmaTmaTmaTmaMepPheMepTmaPheTmaMepTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPheMepPhePheTmaTmaTmaTmaPhePheTmaMepTmaPheMepPhePheTmaPheTmaTmaMepTmaPhePheTmaTmaPheTmaMepPhePheTmaTmaPheTmaPheTmaTmaPheTmaPheTmaPheMepTmaTmaPhe,[0.62696841 0.27017658 0.10285501]
95,4,256,TmaTmaMepTmaTmaMepTmaTmaPheTmaPheTmaTmaPhePhePheTmaTmaTmaTmaPhePheTmaPheTmaPheTmaTmaTmaPhePhePheTmaPheMepPheTmaTmaTmaTmaTmaMepTmaTmaTmaPheTmaPheTmaTmaMepPhePheTmaMepTmaTmaTmaTmaPheMepTmaPheTmaPheTmaTmaPheTmaPhe,[0.65334078 0.26746405 0.07919517]
96,4,256,MepTmaPheTmaTmaTmaTmaPhePheTmaPheTmaPheTmaTmaTmaPheTmaTmaPheMepPhePhePheTmaTmaTmaPhePheTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaPheTmaPheTmaPheTmaPhePhePheMepTmaTmaTmaPhePheTmaMepMepMepPhePheTmaTmaTmaPheTmaPheMepTmaTma,[0.61299196 0.30667912 0.08032893]
97,4,256,TmaTmaTmaMepTmaMepTmaPheTmaTmaTmaTmaPhePheTmaMepPheTmaTmaTmaTmaTmaPhePheTmaMepPheTmaTmaTmaTmaPheTmaPhePheMepPheTmaTmaMepTmaTmaMepTmaPheTmaPhePheMepMepTmaTmaPhePhePhePheMepPhePheTmaTmaTmaTmaMepMepPhePheTmaTmaTma,[0.60024876 0.26116156 0.13858968]
98,4,256,PheMepTmaTmaPhePheMepTmaPheMepTmaTmaPhePheTmaPhePheTmaTmaPhePhePheTmaTmaTmaTmaTmaPheTmaTmaTmaMepTmaPheTmaTmaMepTmaTmaTmaPhePheTmaPheTmaTmaTmaTmaPheTmaTmaMepPheTmaTmaPheTmaTmaTmaTmaMepMepTmaTmaPheTmaPheMepTmaTma,[0.65375301 0.24436039 0.1018866 ]
99,4,256,MepTmaPheTmaTmaTmaPheTmaMepPhePheTmaTmaPhePhePhePhePheTmaMepPhePheTmaPhePheMepPheTmaMepPheTmaPheTmaPheMepTmaTmaPhePheTmaTmaTmaTmaTmaMepPheTmaTmaPheTmaTmaPheTmaPheTmaPhePheTmaTmaTmaTmaMepTmaMepTmaTmaPhePheTmaTma,[0.57184214 0.32330975 0.10484811]
100,4,256,TmaPheTmaPheMepTmaPheTmaMepPheTmaTmaPheTmaTmaPhePhePheTmaMepTmaPheTmaTmaPheMepTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaPheTmaTmaPheTmaMepPhePhePhePheMepPhePheMepTmaTmaPheMepTmaPheTmaTmaTmaPheTmaPheTmaTmaTmaTmaPheMepTma,[0.59966977 0.29648824 0.103842  ]
101,4,256,TmaTmaTmaTmaPheTmaTmaTmaPhePhePheTmaTmaPhePheMepPhePhePheTmaTmaPheTmaPheTmaTmaPheTmaTmaPheTmaTmaPhePheTmaTmaPheMepPheTmaTmaMepPhePheTmaTmaTmaTmaPheTmaPheMepTmaTmaTmaMepPheTmaTmaPheMepPhePheTmaMepMepPheTmaTmaPhe,[0.58563383 0.32164713 0.09271905]
102,4,256,TmaPheTmaTmaPheTmaPheMepTmaTmaTmaMepTmaTmaTmaTmaTmaTmaTmaPhePheTmaPheTmaPhePhePheMepTmaPheTmaPhePheTmaTmaMepTmaPheTmaMepPheTmaTmaTmaPhePhePhePheTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaPheTmaPhePheTmaPhePheTmaTmaPheTma,[0.63961311 0.30358751 0.05679938]
103,4,256,TmaPhePheMepPhePheTmaTmaTmaTmaMepPhePheTmaPheTmaPheTmaPhePheMepPheTmaPhePheTmaMepMepMepPhePhePheTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaMepPhePheTmaTmaTmaPhePheTmaPhePhePheTmaPheTmaMepPheTmaPheTmaPheTmaTmaTmaTmaTmaMep,[0.55772512 0.33691636 0.10535852]
104,4,256,TmaMepTmaPheMepPheTmaTmaTmaTmaTmaPheTmaPheTmaPheMepTmaTmaTmaTmaPhePheTmaTmaTmaPheTmaTmaTmaTmaPhePheTmaPhePheTmaTmaTmaMepPheTmaPheTmaTmaPhePheTmaTmaMepPheTmaTmaTmaPhePheTmaPheTmaTmaTmaTmaPheMepTmaTmaTmaTmaPheTma,[0.67940094 0.25337125 0.06722781]
105,4,256,TmaPheTmaPheTmaPhePhePhePheTmaTmaTmaTmaPhePheTmaTmaTmaTmaPhePhePhePheTmaMepTmaTmaPheTmaTmaTmaPhePheTmaPhePheMepMepPhePheMepTmaMepTmaPhePheTmaTmaTmaTmaPheTmaPheTmaPheTmaTmaTmaPheTmaPhePhePheTmaPhePhePhePheTmaTma,[0.55699829 0.38454548 0.05845623]
106,4,256,PheMepMepPheTmaTmaPheTmaTmaTmaTmaTmaTmaPhePheMepPhePheTmaMepTmaMepTmaPheMepTmaTmaPheTmaTmaTmaTmaTmaPhePhePheTmaTmaMepPheMepTmaPheMepPheTmaTmaMepTmaTmaMepTmaPheTmaTmaPheTmaMepPheTmaTmaTmaPhePheMepMepPhePheTmaTma,[0.57277187 0.26386589 0.16336224]
107,4,256,PheMepTmaTmaMepPheTmaPhePheMepPheTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaPheMepTmaPheTmaTmaTmaMepTmaTmaMepPheTmaTmaTmaPheTmaTmaTmaTmaPhePhePheTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaPhePheTmaTmaPheTmaTmaTmaPhePheTmaTmaPhePhe,[0.66632938 0.26612811 0.06754251]
108,4,256,MepTmaTmaTmaPheTmaTmaPheTmaPheMepTmaPheTmaPhePhePheMepTmaTmaTmaTmaMepPheTmaMepTmaTmaTmaPheMepPhePheTmaPheMepTmaPhePhePheTmaTmaPheTmaPheTmaPheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaPheMepPheTmaTmaPheTmaTmaTmaTmaMepPheTma,[0.62696841 0.27017658 0.10285501]
109,4,256,MepPhePheTmaTmaPheMepMepTmaTmaTmaTmaPheTmaMepPheMepTmaTmaPhePhePheMepPheTmaPheTmaTmaTmaPheTmaPhePheTmaTmaPheTmaMepTmaTmaPhePheTmaTmaTmaTmaTmaMepTmaTmaTmaPhePheTmaTmaPheTmaTmaTmaTmaPheTmaMepTmaPheTmaPhePhePheMep,[0.59986264 0.28472025 0.11541711]
110,4,256,TmaPhePheTmaTmaPheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaPheMepPheTmaPheTmaTmaPheMepTmaPheMepTmaMepTmaPhePhePheTmaPhePheTmaTmaPheTmaPheTmaPhePhePheTmaPhePhePheMepPheTmaTmaPheTmaMepTmaPheTmaTmaPhePhePheTmaTma,[0.57128574 0.35888353 0.06983073]
111,4,256,PhePheTmaTmaMepPheTmaTmaMepTmaPheTmaTmaTmaPheTmaMepTmaTmaPheTmaPheMepPheTmaTmaMepTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheMepTmaTmaTmaPhePheMepTmaMepTmaTmaTmaTmaTmaPheTmaPheTmaPheTmaPheTmaPheTmaMepTmaTmaPheTmaTmaPhePhe,[0.68003794 0.21902579 0.10093627]
112,4,256,PhePhePheMepTmaTmaPheMepMepPhePheTmaMepTmaPheTmaMepPheTmaMepTmaTmaTmaTmaPheTmaPheTmaTmaPheTmaPheMepMepPhePhePheTmaPheTmaMepMepPhePheTmaTmaTmaPhePhePhePhePheTmaPhePhePheTmaTmaTmaPheTmaPhePhePheTmaPhePhePheMepPhe,[0.43993918 0.42598014 0.13408068]
113,4,256,PheTmaTmaTmaPheTmaTmaTmaTmaPhePhePheTmaTmaPheTmaTmaPheTmaTmaMepTmaTmaTmaTmaMepTmaPhePhePheTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaPheTmaMepPhePhePheMepTmaTmaMepTmaTmaPheTmaTmaPheTmaTmaTmaPheTmaTmaTmaTmaTmaPheTma,[0.71767384 0.22709229 0.05523387]
114,4,256,MepPheMepTmaTmaPhePhePheTmaMepPheTmaTmaTmaTmaTmaMepTmaPheTmaMepTmaMepTmaMepTmaTmaMepTmaTmaPheMepTmaTmaPhePheTmaPheTmaTmaMepTmaTmaMepMepPheTmaMepTmaPheTmaPheTmaTmaPheTmaPhePheTmaPhePheTmaTmaTmaTmaTmaTmaMepTmaTma,[0.62796837 0.21177977 0.16025186]
115,4,256,TmaTmaTmaTmaPhePheTmaTmaMepTmaTmaTmaPhePheTmaTmaTmaTmaTmaTmaPhePhePheTmaTmaTmaTmaPheTmaMepTmaTmaMepPhePheTmaTmaPhePheTmaPheMepPheTmaTmaTmaTmaMepPhePhePheTmaTmaTmaPhePheTmaPheMepPheTmaTmaTmaTmaTmaTmaTmaTmaPheMep,[0.66653847 0.2546372  0.07882433]
116,4,256,MepTmaTmaTmaMepTmaPhePheTmaTmaTmaPhePheTmaPheTmaTmaPheTmaTmaPheTmaPheMepTmaTmaTmaTmaPhePheTmaPheTmaPheMepTmaTmaTmaTmaPheTmaTmaMepTmaPheTmaTmaTmaTmaTmaTmaPheTmaMepPheMepTmaTmaTmaPheTmaTmaPheTmaTmaPheTmaMepPheTma,[0.67982547 0.23048143 0.08969309]
117,4,256,PhePheTmaPheTmaPheTmaTmaTmaTmaPheTmaPheMepPheTmaTmaMepPhePheTmaTmaPheMepTmaPhePhePheTmaTmaPhePhePheTmaTmaTmaPhePheTmaPhePhePhePhePhePheTmaTmaPhePhePhePheTmaPhePhePhePheTmaTmaMepTmaMepTmaMepMepMepTmaTmaTmaPheMep,[0.48502695 0.40698611 0.10798694]
118,4,256,TmaTmaTmaPheTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaMepPhePheMepTmaTmaPhePheTmaTmaMepPhePhePhePheTmaTmaPhePhePhePheMepMepPhePheTmaPhePhePheTmaTmaMepTmaTmaTmaPhePhePhePheMepMepTmaTmaPheMepMepPhePheMepTmaMepTmaPheTma,[0.51504873 0.34224956 0.14270171]
119,4,256,PheTmaPhePheTmaPhePheMepTmaTmaPheTmaPheTmaPheTmaTmaPheTmaPheTmaTmaMepTmaTmaTmaTmaTmaTmaTmaTmaMepTmaMepPhePheTmaMepTmaPheMepTmaTmaPhePhePheTmaTmaTmaTmaPhePhePheTmaTmaPhePheTmaMepTmaTmaPheMepMepTmaMepTmaPheTmaTma,[0.61358061 0.27155358 0.11486581]
120,4,256,TmaPhePhePhePheTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaPhePhePheMepTmaTmaTmaPheTmaPheMepTmaTmaTmaTmaTmaMepMepMepTmaTmaTmaTmaPheTmaTmaPheTmaMepPhePheMepPhePheTmaTmaTmaMepPheMepPheTmaTmaPhePheTmaPhePheTmaPhePhePhePhePhe,[0.55772512 0.33691636 0.10535852]
121,4,256,MepPheTmaPhePheTmaPhePheTmaTmaTmaPhePheTmaPheTmaMepTmaTmaTmaPheTmaTmaPheTmaTmaMepTmaTmaPhePhePheTmaPheTmaPhePhePhePhePhePheTmaTmaPheMepMepPhePheTmaPheMepPheTmaTmaPheTmaTmaPheMepMepPheTmaTmaTmaPhePheMepPheTmaPhe,[0.49985533 0.39269386 0.10745081]
122,4,256,TmaTmaTmaTmaMepTmaMepTmaMepTmaPheTmaTmaPheTmaTmaTmaMepTmaTmaPhePhePheMepTmaMepTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaPheMepTmaTmaTmaPhePhePhePhePheTmaTmaMepPhePheMepPheTmaTmaPheMepMepPhePheMepPheTmaTmaTmaTmaMep,[0.61417039 0.23636053 0.14946908]
123,4,256,PheTmaTmaTmaTmaTmaPheTmaTmaTmaPhePhePheTmaMepPheMepPhePheTmaTmaPheTmaTmaTmaTmaPheTmaPheTmaMepTmaTmaPheTmaTmaPhePheTmaMepPhePhePheMepPheMepPheTmaPheTmaTmaTmaTmaPheTmaTmaPhePheTmaTmaTmaPheTmaPheTmaPheTmaPheTmaMep,[0.59928439 0.32000151 0.08071409]
124,4,256,TmaTmaTmaPhePheTmaTmaTmaTmaPheTmaTmaPhePhePheTmaMepPheMepMepTmaTmaPhePheMepMepTmaPheTmaPheTmaTmaTmaTmaTmaMepTmaMepPhePhePheTmaTmaPheTmaPhePheTmaMepMepPhePheTmaTmaPhePhePheTmaTmaMepMepTmaMepMepTmaTmaTmaPheMepPhe,[0.54436226 0.29067459 0.16496315]
125,4,256,PheTmaPhePhePhePheTmaMepPhePheMepPheTmaTmaMepPheTmaPheTmaPhePheMepTmaTmaPhePhePheTmaPhePheTmaTmaTmaTmaTmaTmaTmaPheMepMepTmaPheMepTmaTmaPhePhePheMepMepPheMepPheTmaTmaPheTmaTmaTmaTmaTmaPhePhePheTmaTmaPhePhePheTma,[0.50002169 0.38054879 0.11942953]
126,4,256,TmaTmaTmaPhePhePhePhePheTmaTmaMepMepMepTmaPhePheTmaMepTmaPhePhePhePheTmaPheTmaPheTmaPheTmaPheTmaPhePhePhePhePhePhePhePheTmaPheTmaTmaTmaTmaTmaPheTmaTmaPheTmaPheTmaTmaPheTmaPheTmaTmaTmaPhePheTmaTmaPheTmaTmaPheTma,[0.55681688 0.39643336 0.04674975]
127,4,256,MepTmaPheTmaTmaPheTmaTmaTmaPhePhePhePheTmaPheTmaPheTmaTmaPheTmaMepPheTmaPhePheTmaPhePheMepTmaPheTmaPheTmaTmaMepPheTmaPhePheTmaMepPhePheMepPhePheTmaPhePhePheTmaPheTmaTmaTmaTmaTmaPhePheTmaTmaTmaTmaPheTmaPheMepTma,[0.5431139  0.37459367 0.08229242]
128,4,256,PheTmaTmaPheMepPheTmaPheTmaPheTmaPheTmaTmaTmaPheTmaTmaPhePhePheTmaPheMepTmaTmaTmaPheTmaTmaTmaPhePhePheTmaTmaTmaPhePheTmaTmaPheTmaTmaTmaTmaPhePheTmaTmaPhePheTmaTmaTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMepTmaPhe,[0.67876513 0.28765243 0.03358245]
129,4,256,PheMepTmaTmaTmaPheTmaMepTmaTmaPheTmaTmaTmaMepTmaPheTmaTmaTmaPhePheTmaPheTmaTmaTmaMepTmaTmaTmaTmaTmaPheMepTmaPheTmaTmaPheTmaPheTmaPhePhePheTmaTmaTmaMepTmaPhePheMepPheTmaTmaPheTmaTmaTmaPhePheTmaMepTmaTmaTmaTmaPhe,[0.6667477  0.24313908 0.09011322]
130,4,256,MepPhePhePhePheTmaTmaTmaTmaMepPheTmaMepTmaTmaTmaTmaPheTmaMepPheTmaPheMepPhePhePheTmaTmaMepPheTmaTmaPheMepTmaTmaPheMepPheMepTmaTmaMepTmaMepPheTmaPhePheTmaPhePheTmaTmaPheTmaPhePhePheTmaPheTmaPhePheTmaMepTmaPheTma,[0.51504873 0.34224956 0.14270171]
131,4,256,MepTmaTmaMepTmaTmaPhePheTmaTmaMepTmaTmaPheTmaPhePhePhePheTmaMepTmaTmaMepPheMepPheTmaTmaPheTmaTmaTmaPhePheTmaPhePhePheTmaTmaMepTmaMepPheTmaTmaPhePheTmaTmaTmaTmaTmaPhePheTmaPheTmaTmaTmaPheTmaPheTmaPhePhePhePheMep,[0.57184214 0.32330975 0.10484811]
132,4,256,TmaTmaPheTmaTmaTmaPheTmaPheTmaTmaMepTmaPhePheTmaPhePheTmaTmaTmaTmaPheTmaPhePheTmaPheTmaMepPheTmaMepTmaPhePheTmaMepPheTmaTmaTmaPhePheTmaPhePhePhePheTmaTmaTmaTmaTmaPhePheTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaMepTmaTma,[0.65292908 0.29053859 0.05653233]
133,4,256,TmaPhePhePheTmaTmaMepPhePheMepTmaPheTmaPheTmaPhePheTmaPheTmaPheTmaTmaTmaPheTmaTmaTmaMepPheTmaTmaTmaPheTmaPheTmaTmaTmaTmaTmaPhePhePhePheTmaMepTmaTmaMepTmaTmaPheTmaTmaPheTmaTmaTmaTmaMepTmaTmaTmaMepPheTmaMepPheTma,[0.64022112 0.26881347 0.0909654 ]
134,4,256,PheTmaPhePheTmaTmaTmaMepTmaPheTmaTmaPheMepPhePheTmaTmaPheTmaTmaPhePheTmaTmaTmaTmaPhePhePheTmaPhePheMepTmaTmaTmaPheTmaPhePheTmaTmaPheTmaPhePhePhePheTmaTmaPhePheTmaTmaTmaPhePheTmaTmaTmaPhePhePhePhePhePheTmaPheMep,[0.54258064 0.41044128 0.04697807]
135,4,256,TmaTmaPhePhePheTmaTmaPheTmaPhePheTmaPheMepMepPheTmaTmaMepTmaPhePhePheMepPhePheTmaMepPheMepPheTmaTmaMepPheTmaPhePheTmaTmaTmaPhePhePheTmaTmaPheTmaTmaPhePheTmaMepPhePhePhePheTmaPhePheTmaMepPhePheTmaTmaMepPhePheTma,[0.45507551 0.42368866 0.12123583]
136,4,256,PheTmaMepPhePheTmaPhePheMepMepTmaPheTmaPheMepTmaPheTmaPheMepTmaPheTmaPhePheTmaTmaTmaMepPheTmaPheTmaPheTmaPhePheTmaMepTmaMepMepTmaPheTmaPhePhePheTmaTmaTmaPheTmaTmaTmaTmaPhePhePheTmaTmaTmaTmaTmaTmaTmaPheTmaPheMep,[0.55790713 0.32498965 0.11710322]
137,4,256,PhePheTmaPheMepPhePheTmaTmaTmaPheTmaPheTmaPheTmaMepMepMepMepTmaTmaMepMepPheTmaTmaTmaPheTmaPheTmaMepPheTmaTmaPheMepTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaPheTmaPheTmaTmaTmaPheTmaTmaTmaPhe,[0.65375301 0.24436039 0.1018866 ]
