sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
70,1,>512,TmaTmaNiTmaTmaTmaTmaNiNiTmaMoNiNiTmaNiTmaTmaTmaTmaNiTmaTmaNiTmaNiMoNiNiTmaNiTmaTmaMoTmaTmaMoNiNiTmaNiTmaNiTmaTmaNiNiTmaTmaNiMoNiTmaTmaMoNiTmaTmaNiMoTmaNiNiNiMoNiTmaTmaNiNiTma,[0.62053262 0.27975328 0.09971411]
71,1,>512,NiTmaTmaTmaNiTmaNiNiMoTmaNiMoTmaNiNiNiTmaMoTmaNiMoTmaNiTmaNiMoNiTmaNiNiTmaNiTmaNiNiTmaMoMoNiTmaNiNiMoTmaNiNiTmaNiMoMoNiTmaNiTmaNiTmaTmaNiNiTmaTmaTmaTmaTmaNiNiNiMoNiNi,[0.5040946  0.35025479 0.14565061]
72,1,>512,NiNiTmaMoNiTmaNiMoNiTmaNiTmaTmaTmaNiNiTmaNiTmaTmaNiTmaMoNiMoMoTmaTmaNiTmaTmaTmaNiNiTmaNiTmaNiNiMoNiTmaNiTmaTmaNiTmaNiTmaTmaNiTmaNiNiTmaTmaNiMoTmaTmaTmaNiTmaMoTmaNiNiNiMoTma,[0.59235114 0.29387233 0.11377653]
73,1,>512,TmaNiNiTmaNiTmaNiTmaNiTmaTmaTmaNiTmaTmaNiTmaTmaTmaTmaNiNiTmaTmaTmaTmaTmaNiMoTmaNiNiNiTmaNiTmaTmaMoTmaTmaTmaMoNiTmaTmaNiTmaTmaTmaNiTmaTmaNiTmaMoNiNiTmaNiNiNiNiTmaTmaNiTmaTmaTmaTmaTma,[0.71406689 0.23835623 0.04757688]
74,1,>512,TmaTmaNiNiMoNiTmaTmaTmaNiNiMoTmaNiNiTmaNiNiTmaTmaTmaNiNiTmaNiTmaNiMoTmaNiNiTmaTmaNiNiTmaNiTmaMoMoNiTmaMoTmaNiMoMoMoTmaNiTmaMoMoTmaNiNiNiNiMoTmaTmaMoNiNiTmaNiNiNiMoTma,[0.50015262 0.31592348 0.1839239 ]
75,1,>512,TmaMoTmaNiTmaNiNiTmaTmaTmaMoTmaTmaTmaNiMoTmaNiTmaTmaTmaNiTmaTmaNiNiMoTmaTmaMoTmaTmaTmaTmaTmaTmaTmaNiTmaMoMoNiNiTmaNiMoTmaTmaNiNiNiTmaNiTmaTmaTmaTmaTmaMoNiTmaNiNiNiNiNiMoTmaTmaTma,[0.66815638 0.2117623  0.12008132]
76,1,>512,TmaTmaTmaNiTmaNiTmaNiTmaNiTmaTmaNiTmaTmaNiNiNiTmaTmaNiNiTmaNiNiTmaNiTmaNiMoNiNiTmaTmaTmaTmaTmaTmaTmaTmaNiNiNiNiNiTmaTmaMoNiTmaTmaTmaNiNiTmaTmaMoNiTmaTmaNiNiMoNiNiNiNiTmaTmaTma,[0.63982811 0.31023331 0.04993858]
77,1,>512,NiTmaTmaTmaTmaMoNiTmaNiTmaTmaNiNiTmaTmaTmaNiTmaTmaNiNiNiTmaTmaNiNiTmaNiTmaTmaNiNiTmaNiMoTmaNiNiMoNiTmaNiTmaTmaNiNiMoNiMoNiNiNiNiNiNiTmaNiTmaNiNiTmaNiNiNiNiTmaNiTmaNiNi,[0.52716702 0.40616222 0.06667076]
78,1,>512,TmaNiNiTmaTmaNiTmaNiNiNiMoTmaNiNiMoTmaNiNiTmaNiTmaTmaTmaNiTmaTmaTmaNiTmaTmaTmaTmaNiTmaNiTmaNiTmaMoTmaTmaMoNiTmaTmaNiNiNiTmaMoMoNiTmaTmaNiTmaMoTmaNiTmaMoTmaTmaNiTmaTmaTmaMoNiNi,[0.63200041 0.25701242 0.11098716]
79,1,>512,TmaNiMoTmaNiTmaMoNiNiNiTmaMoTmaMoTmaTmaNiTmaTmaTmaNiMoNiTmaNiNiTmaMoNiMoTmaMoNiMoNiTmaNiNiMoNiNiNiNiTmaMoNiTmaTmaNiTmaTmaTmaTmaNiTmaTmaMoTmaNiNiNiTmaNiNiTmaTmaNiNiTmaNi,[0.53213469 0.31211615 0.15574916]
80,1,>512,NiTmaTmaTmaNiTmaNiTmaNiTmaTmaTmaTmaNiNiNiTmaTmaTmaTmaNiTmaTmaTmaMoNiNiTmaNiTmaTmaNiNiNiMoNiTmaNiMoNiNiTmaTmaNiTmaTmaMoNiTmaNiNiTmaTmaTmaMoTmaMoNiNiNiTmaMoNiTmaNiMoNiTmaMoMo,[0.59086906 0.28302888 0.12610206]
81,1,>512,TmaTmaMoMoNiTmaMoTmaTmaMoNiNiNiTmaNiNiNiTmaMoTmaNiNiNiNiTmaTmaMoTmaNiNiNiMoNiNiTmaTmaTmaNiNiMoTmaMoMoNiNiTmaTmaTmaMoMoMoTmaTmaNiNiTmaNiMoNiNiTmaTmaTmaTmaTmaNiNiNiTmaNi,[0.51490656 0.30275694 0.1823365 ]
82,1,>512,NiTmaNiTmaMoNiNiNiNiTmaNiTmaTmaTmaNiNiTmaMoMoTmaTmaTmaNiNiNiTmaTmaTmaMoNiTmaNiTmaTmaTmaNiTmaTmaNiMoTmaTmaTmaMoNiTmaTmaNiNiTmaNiNiTmaTmaNiNiTmaNiNiTmaNiTmaNiTmaMoNiNiTmaMoTma,[0.6072978  0.29215762 0.10054458]
83,1,>512,NiTmaNiTmaTmaTmaTmaTmaTmaTmaNiTmaTmaNiMoTmaNiNiNiNiNiMoTmaMoNiNiTmaNiTmaTmaNiTmaNiTmaTmaMoNiNiTmaMoTmaNiNiNiTmaTmaNiNiMoNiTmaTmaTmaNiNiNiTmaTmaTmaMoTmaNiNiNiMoTmaNiTmaTmaTma,[0.6072978  0.29215762 0.10054458]
84,1,>512,NiTmaMoTmaMoNiTmaNiNiTmaNiNiTmaNiTmaTmaNiTmaNiNiNiNiNiNiNiTmaTmaNiTmaTmaNiTmaTmaNiNiTmaMoNiMoTmaTmaTmaTmaTmaNiTmaNiNiNiNiNiNiTmaNiNiTmaTmaNiNiNiNiTmaNiNiNiTmaTmaMoNiNi,[0.52716702 0.40616222 0.06667076]
85,1,>512,TmaTmaMoTmaTmaMoNiNiTmaNiNiNiTmaTmaNiNiTmaTmaTmaTmaTmaTmaTmaTmaNiTmaTmaTmaNiNiNiTmaNiNiMoNiMoNiMoMoNiNiTmaTmaMoNiMoTmaTmaNiTmaMoMoNiNiNiNiNiTmaTmaNiMoNiNiMoTmaTmaMoTmaTma,[0.55908718 0.2754568  0.16545602]
86,1,>512,TmaNiMoTmaTmaMoNiNiMoTmaTmaTmaTmaNiNiNiNiTmaNiTmaTmaNiTmaNiNiTmaNiMoTmaNiTmaTmaNiNiNiNiNiMoNiTmaMoTmaNiNiMoMoMoNiTmaTmaTmaMoNiNiTmaTmaNiTmaTmaTmaTmaNiNiNiMoMoNiTmaNiNi,[0.51758156 0.32531807 0.15710037]
87,1,>512,NiNiTmaTmaTmaTmaNiMoTmaNiNiMoMoNiNiNiTmaTmaNiNiNiTmaMoNiNiTmaNiTmaNiTmaTmaTmaTmaNiNiNiNiTmaNiNiNiTmaNiTmaNiNiTmaNiTmaTmaNiNiNiTmaTmaMoNiNiTmaNiNiTmaTmaTmaTmaTmaTmaTmaMoMo,[0.56768863 0.34184901 0.09046236]
88,1,>512,NiNiNiTmaTmaTmaNiNiNiTmaNiMoTmaNiNiNiNiNiNiNiTmaTmaNiMoNiTmaTmaTmaTmaTmaNiNiTmaTmaNiNiTmaTmaTmaMoMoTmaNiTmaTmaTmaTmaTmaNiMoNiNiTmaNiTmaTmaNiTmaNiTmaNiNiTmaNiTmaTmaTmaNiTmaMo,[0.61034178 0.31387181 0.07578641]
89,1,>512,NiNiMoTmaMoTmaNiTmaNiTmaTmaMoMoNiMoTmaTmaTmaNiMoNiTmaTmaNiTmaTmaTmaNiNiNiNiTmaNiTmaMoTmaTmaNiNiTmaTmaNiNiNiNiTmaTmaTmaNiTmaMoMoTmaTmaTmaTmaTmaNiTmaNiNiNiNiNiNiNiTmaTmaTmaNi,[0.59235114 0.29387233 0.11377653]
90,1,>512,TmaTmaNiNiNiNiNiNiMoTmaTmaNiTmaTmaTmaNiNiTmaNiTmaTmaTmaNiTmaNiMoTmaNiMoTmaNiTmaTmaTmaNiTmaNiMoNiTmaTmaNiTmaNiNiTmaNiTmaMoNiNiTmaNiNiTmaTmaMoTmaNiTmaNiTmaMoTmaTmaNiTmaTmaNiTma,[0.62207104 0.2904628  0.08746616]
91,1,>512,TmaNiNiMoTmaNiMoTmaMoMoMoNiNiTmaTmaTmaNiTmaTmaNiTmaTmaNiNiNiTmaNiNiTmaMoTmaNiMoTmaTmaTmaTmaTmaMoNiTmaTmaTmaNiTmaNiTmaNiTmaNiNiTmaTmaTmaTmaTmaNiTmaNiNiNiTmaNiTmaTmaNiNiTmaTmaNi,[0.63355059 0.26755217 0.09889724]
92,1,>512,TmaTmaNiTmaTmaTmaNiTmaNiNiTmaNiTmaMoNiTmaNiNiNiTmaMoNiTmaTmaTmaTmaTmaNiTmaNiTmaTmaTmaNiTmaTmaNiTmaTmaNiNiTmaTmaTmaNiMoMoNiTmaNiNiNiMoTmaMoNiNiNiNiTmaNiNiTmaTmaTmaNiMoTmaNiTma,[0.62207104 0.2904628  0.08746616]
93,1,>512,NiNiNiTmaNiTmaTmaTmaTmaTmaTmaNiNiTmaTmaNiNiNiNiTmaTmaNiNiTmaTmaTmaTmaMoTmaTmaTmaMoNiTmaTmaMoNiTmaNiTmaNiTmaNiNiTmaNiNiTmaTmaTmaNiTmaNiNiNiTmaTmaMoTmaTmaTmaNiNiTmaNiMoTmaTmaNiTma,[0.66376252 0.27497961 0.06125788]
94,1,>512,NiTmaNiTmaTmaMoTmaTmaNiTmaTmaNiTmaTmaTmaNiNiTmaNiTmaTmaNiTmaTmaNiTmaTmaTmaTmaNiTmaMoMoTmaNiTmaTmaNiMoTmaTmaNiMoNiNiNiTmaTmaNiNiMoNiNiTmaTmaTmaNiNiNiMoTmaTmaMoNiNiTmaNiNiTmaTma,[0.63355059 0.26755217 0.09889724]
95,1,>512,TmaTmaTmaTmaNiTmaNiTmaTmaNiNiNiNiMoTmaNiTmaTmaNiMoNiMoNiNiTmaTmaMoTmaNiTmaTmaNiNiTmaNiNiNiTmaNiNiNiTmaTmaNiNiMoTmaNiTmaMoTmaTmaTmaNiMoTmaNiNiTmaTmaNiNiNiTmaTmaNiTmaTmaNiTma,[0.59533772 0.31572325 0.08893903]
96,1,>512,NiNiNiTmaNiTmaNiNiNiNiTmaNiTmaTmaTmaNiNiTmaNiNiTmaNiMoTmaTmaNiMoTmaNiTmaTmaNiMoTmaNiTmaNiMoNiTmaNiNiNiNiNiTmaMoTmaNiMoTmaNiMoMoTmaTmaMoTmaTmaTmaMoNiNiMoNiNiTmaNiTmaNi,[0.5040946  0.35025479 0.14565061]
97,1,>512,TmaTmaTmaTmaTmaNiNiMoNiTmaTmaNiMoMoNiTmaMoNiMoNiTmaMoMoNiTmaNiMoNiNiNiTmaTmaTmaNiMoNiNiNiTmaNiMoTmaTmaTmaTmaNiNiTmaTmaTmaMoTmaTmaNiTmaNiNiTmaMoTmaNiTmaTmaTmaTmaTmaTmaNiNiTma,[0.60130002 0.2493726  0.14932738]
98,1,>512,TmaTmaNiTmaTmaNiTmaTmaTmaTmaMoNiTmaNiTmaTmaTmaNiMoTmaNiTmaNiMoTmaNiTmaTmaTmaTmaTmaTmaTmaNiTmaTmaNiMoTmaMoNiTmaNiTmaTmaTmaNiNiTmaTmaTmaNiNiTmaMoTmaNiNiTmaNiMoNiTmaNiTmaNiNiNiTmaTma,[0.68518459 0.2308265  0.08398891]
99,1,>512,TmaTmaTmaNiNiTmaTmaNiTmaNiTmaMoNiTmaNiMoTmaTmaTmaMoNiNiTmaNiMoNiTmaTmaNiNiTmaNiNiMoNiTmaTmaNiNiNiNiTmaNiTmaTmaNiNiNiTmaNiNiTmaNiTmaNiTmaMoMoTmaNiNiNiNiNiNiNiNiTmaNiNi,[0.50944825 0.39688063 0.09367112]
100,1,>512,NiNiMoTmaNiTmaTmaNiNiTmaNiTmaTmaNiTmaTmaNiTmaNiTmaMoNiTmaTmaNiNiTmaTmaNiTmaMoTmaTmaNiNiNiTmaNiNiNiNiTmaTmaTmaNiMoNiMoNiTmaMoTmaTmaTmaTmaTmaTmaTmaTmaNiTmaTmaTmaTmaTmaTmaTmaNiTmaTma,[0.68681966 0.24101805 0.07216229]
101,1,>512,TmaNiTmaNiTmaTmaNiNiNiTmaTmaTmaTmaNiTmaNiNiTmaNiTmaNiTmaNiMoNiMoTmaMoTmaNiNiNiTmaMoNiNiNiTmaTmaTmaTmaNiNiNiTmaMoNiNiNiTmaNiTmaTmaTmaNiTmaTmaNiMoNiNiTmaNiNiTmaNiNiNiNiNi,[0.54048592 0.38041734 0.07909673]
102,1,>512,NiTmaTmaNiTmaTmaTmaNiTmaNiMoTmaNiNiMoTmaTmaNiTmaNiTmaNiNiNiMoNiTmaNiTmaMoTmaNiTmaTmaTmaTmaTmaNiNiNiNiNiNiTmaNiTmaNiTmaTmaNiTmaMoNiTmaTmaNiNiNiTmaNiNiNiTmaNiTmaTmaTmaTmaTmaTma,[0.6251709  0.31204195 0.06278715]
103,1,>512,TmaNiNiTmaTmaNiTmaNiMoNiNiTmaTmaTmaNiMoTmaNiNiMoNiNiTmaNiTmaTmaTmaTmaMoTmaNiNiNiNiTmaTmaNiNiNiNiTmaNiNiMoNiTmaMoNiTmaTmaTmaNiTmaTmaTmaNiTmaNiTmaTmaTmaNiNiTmaTmaTmaTmaMoNiTma,[0.60881599 0.30298757 0.08819644]
104,1,>512,TmaNiNiNiNiTmaMoNiNiNiNiMoNiNiNiTmaNiNiNiTmaTmaMoNiNiNiTmaTmaTmaNiTmaTmaNiNiTmaTmaTmaTmaTmaTmaTmaTmaNiTmaTmaNiNiTmaMoMoTmaNiNiTmaNiTmaNiTmaTmaNiTmaMoMoNiNiNiNiNiNiTmaNi,[0.5390759  0.36888532 0.09203878]
105,1,>512,TmaTmaTmaMoNiTmaNiTmaNiTmaTmaNiTmaTmaTmaMoMoTmaNiNiTmaTmaTmaNiTmaNiTmaNiNiTmaTmaTmaTmaTmaNiTmaTmaNiNiTmaNiNiTmaTmaTmaTmaTmaMoTmaTmaNiNiTmaNiNiTmaMoTmaNiTmaMoNiTmaMoNiNiTmaNiMoTma,[0.67135548 0.23211951 0.09652501]
106,1,>512,TmaNiNiTmaNiTmaNiNiTmaTmaNiMoNiMoNiTmaTmaTmaMoNiNiMoNiTmaTmaTmaTmaTmaMoNiNiTmaTmaTmaTmaNiTmaTmaTmaMoMoTmaTmaTmaNiTmaNiNiTmaNiMoNiNiNiTmaMoTmaTmaTmaNiNiTmaNiNiNiNiMoNiTmaTma,[0.59086906 0.28302888 0.12610206]
107,1,>512,TmaTmaTmaNiNiTmaTmaNiTmaNiNiTmaNiNiNiNiMoTmaNiTmaTmaTmaTmaTmaMoMoNiMoTmaNiNiTmaNiTmaNiNiTmaNiNiNiNiTmaNiTmaTmaNiNiTmaTmaNiNiTmaNiTmaNiNiTmaNiNiTmaTmaMoNiNiTmaNiNiMoMoTma,[0.55350584 0.3552504  0.09124376]
108,1,>512,NiMoNiNiTmaTmaNiNiNiTmaTmaTmaTmaTmaTmaTmaNiTmaTmaTmaNiTmaNiNiNiNiTmaTmaNiTmaNiNiMoNiNiTmaNiMoTmaNiTmaTmaNiNiNiTmaMoTmaNiNiNiNiTmaNiMoTmaNiNiTmaTmaTmaMoNiNiTmaNiNiTmaTmaMo,[0.56768863 0.34184901 0.09046236]
109,1,>512,TmaTmaNiNiNiNiMoTmaNiMoNiNiTmaTmaTmaTmaNiTmaMoNiNiMoNiNiTmaNiTmaNiNiTmaTmaMoNiNiMoNiNiTmaTmaNiTmaTmaTmaNiTmaNiNiNiTmaNiTmaNiNiNiTmaTmaNiNiTmaNiNiTmaTmaNiNiMoTmaTmaNiTma,[0.5390759  0.36888532 0.09203878]
110,1,>512,NiTmaNiTmaNiNiTmaNiTmaTmaTmaNiTmaTmaNiTmaNiTmaTmaTmaTmaNiMoNiTmaTmaTmaNiTmaTmaTmaTmaNiTmaTmaTmaNiNiNiTmaNiNiNiNiMoNiNiNiTmaNiTmaNiNiNiNiTmaTmaNiNiNiTmaTmaMoTmaTmaMoTmaNiTmaTma,[0.63982811 0.31023331 0.04993858]
111,1,>512,NiTmaNiNiTmaTmaTmaNiTmaNiNiNiTmaTmaTmaTmaTmaNiMoNiTmaTmaTmaNiNiTmaTmaNiTmaNiNiNiTmaNiTmaTmaNiTmaMoMoNiMoNiNiTmaNiNiNiNiTmaTmaTmaNiNiNiNiTmaMoNiTmaTmaTmaNiNiTmaTmaTmaNiTmaNi,[0.59835457 0.33779563 0.0638498 ]
112,1,>512,NiNiMoNiMoNiTmaTmaMoTmaTmaTmaNiTmaTmaTmaNiTmaNiNiNiNiNiNiTmaNiTmaNiTmaNiTmaNiTmaTmaTmaNiTmaTmaNiNiTmaNiTmaTmaNiTmaMoNiTmaTmaTmaTmaTmaNiTmaTmaTmaNiNiNiNiTmaNiTmaNiMoNiTmaNiNi,[0.61187525 0.32481074 0.06331402]
113,1,>512,TmaNiTmaTmaTmaTmaNiTmaMoNiTmaNiNiMoNiMoTmaNiTmaNiNiTmaTmaNiTmaTmaTmaTmaMoTmaTmaNiNiTmaTmaMoTmaTmaNiMoTmaTmaNiTmaMoTmaMoTmaNiTmaTmaTmaTmaTmaNiTmaNiNiTmaTmaTmaNiNiNiTmaTmaTmaNiMoTma,[0.68193768 0.21058829 0.10747403]
114,1,>512,TmaNiMoNiTmaNiNiNiTmaNiTmaNiNiNiNiNiNiNiNiNiTmaTmaNiNiMoTmaTmaNiTmaNiNiMoTmaNiNiNiTmaNiTmaNiNiTmaTmaNiNiNiTmaTmaMoMoNiMoTmaMoTmaTmaNiMoTmaNiTmaTmaNiNiTmaNiNiTmaNiTma,[0.49291637 0.3993617  0.10772194]
115,1,>512,TmaTmaNiTmaTmaNiTmaTmaNiTmaNiTmaTmaNiTmaMoTmaTmaNiTmaTmaNiNiTmaNiNiTmaNiNiMoTmaMoMoNiNiNiNiTmaNiTmaNiNiNiNiNiTmaTmaTmaMoTmaMoTmaNiNiNiMoTmaTmaNiTmaMoNiNiTmaNiTmaNiNiNiNi,[0.55207801 0.34391241 0.10400959]
116,1,>512,TmaTmaNiNiNiTmaNiNiNiTmaTmaTmaTmaTmaNiNiTmaNiNiNiTmaTmaNiTmaNiNiNiTmaTmaTmaNiNiTmaTmaMoNiTmaTmaMoNiNiTmaTmaMoTmaTmaNiTmaTmaNiTmaTmaNiTmaMoMoNiTmaNiTmaNiNiNiTmaNiTmaNiMoTmaTma,[0.62361712 0.30122556 0.07515732]
117,1,>512,TmaNiNiTmaTmaTmaTmaMoNiNiNiNiNiTmaNiNiMoTmaMoMoTmaTmaTmaNiMoNiTmaNiNiTmaNiTmaNiNiTmaNiTmaTmaNiTmaNiNiTmaNiNiNiTmaNiTmaNiTmaNiTmaNiNiTmaTmaMoNiNiNiTmaTmaMoMoTmaNiMoMoTma,[0.53488961 0.33464748 0.13046291]
118,1,>512,NiNiTmaTmaNiNiTmaNiTmaTmaMoTmaTmaNiNiTmaTmaNiMoTmaTmaTmaNiTmaNiNiNiTmaNiNiNiTmaNiNiNiNiMoNiTmaNiNiNiNiTmaTmaTmaNiTmaNiTmaTmaNiNiNiNiMoTmaNiNiTmaNiNiNiNiNiMoTmaNiNiTma,[0.51216795 0.42056692 0.06726513]
119,1,>512,NiNiMoTmaNiNiNiTmaTmaNiNiTmaTmaTmaTmaNiTmaTmaNiNiNiTmaTmaTmaNiTmaNiTmaTmaTmaNiTmaTmaTmaNiTmaTmaMoTmaNiNiNiTmaNiMoNiNiTmaTmaMoNiTmaTmaTmaTmaNiTmaTmaNiTmaNiTmaTmaTmaTmaNiNiNiNiNi,[0.65270888 0.29776231 0.04952881]
120,1,>512,TmaTmaNiNiTmaMoTmaNiNiNiTmaNiNiMoNiTmaNiTmaTmaTmaTmaMoNiNiTmaNiNiTmaTmaNiTmaMoNiMoTmaNiTmaTmaTmaTmaNiNiTmaNiNiTmaNiTmaNiNiNiTmaMoNiMoTmaMoNiNiTmaNiNiMoTmaTmaNiNiNiNiTma,[0.5362778  0.34600086 0.11772135]
121,1,>512,NiNiTmaNiTmaTmaTmaNiMoMoNiTmaNiNiNiTmaTmaMoNiNiTmaNiNiTmaMoTmaTmaNiNiTmaNiTmaNiNiTmaMoNiTmaNiTmaNiTmaTmaMoMoTmaNiMoTmaNiTmaNiTmaTmaTmaNiMoMoTmaNiTmaNiMoNiNiTmaNiNiMoTma,[0.53213469 0.31211615 0.15574916]
122,1,>512,TmaMoNiNiTmaTmaNiTmaTmaNiNiTmaMoTmaTmaTmaTmaNiTmaNiNiTmaNiTmaNiTmaNiNiNiNiTmaNiMoNiTmaTmaNiNiNiNiTmaNiTmaTmaTmaTmaTmaTmaTmaTmaNiTmaMoNiMoNiTmaMoNiNiMoTmaNiTmaNiNiTmaNiNiTma,[0.59533772 0.31572325 0.08893903]
123,1,>512,TmaTmaNiMoTmaTmaTmaNiTmaMoNiTmaTmaNiNiMoNiTmaTmaTmaNiTmaNiNiNiTmaTmaTmaTmaMoNiNiNiTmaTmaNiTmaNiTmaMoNiTmaNiTmaMoTmaTmaNiNiNiTmaTmaTmaTmaTmaTmaTmaNiTmaTmaTmaTmaTmaTmaTmaNiTmaTmaTmaNi,[0.71071237 0.21825757 0.07103006]
124,1,>512,MoNiNiNiTmaNiNiNiNiNiMoTmaTmaNiMoMoTmaTmaNiNiNiMoTmaNiMoNiTmaNiTmaMoTmaTmaTmaNiTmaNiTmaNiTmaTmaNiNiNiNiNiTmaNiTmaNiNiTmaNiTmaTmaNiTmaNiTmaMoNiTmaTmaTmaTmaTmaTmaNiTmaTmaNi,[0.56623672 0.33064214 0.10312114]
125,1,>512,NiNiNiTmaTmaTmaNiNiTmaTmaTmaTmaTmaNiNiNiTmaTmaNiNiTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaNiNiNiMoNiNiNiNiMoTmaTmaNiNiTmaTmaTmaMoTmaNiTmaNiTmaTmaTmaTmaTmaNiNiNiNiTmaMoTmaNiNiNiNiTmaNi,[0.6382471  0.29948392 0.06226898]
126,1,>512,NiTmaTmaNiTmaTmaNiTmaTmaNiTmaNiTmaTmaNiTmaNiNiTmaTmaTmaNiMoTmaTmaNiTmaTmaMoNiTmaNiMoTmaNiNiNiTmaTmaTmaTmaTmaMoNiNiNiTmaTmaNiTmaTmaNiNiNiMoTmaTmaTmaNiTmaTmaNiNiTmaTmaNiNiNiMoTma,[0.64951742 0.27655262 0.07392996]
127,1,>512,NiTmaTmaTmaTmaTmaTmaNiNiMoTmaNiNiTmaMoTmaNiMoNiTmaTmaTmaNiTmaTmaNiNiTmaTmaNiTmaMoNiTmaNiTmaTmaNiTmaTmaTmaTmaTmaNiNiNiTmaTmaTmaTmaNiTmaTmaTmaMoTmaTmaNiMoTmaTmaTmaNiNiNiTmaTmaTmaNiNi,[0.69886048 0.22954782 0.0715917 ]
128,1,>512,MoNiTmaMoNiTmaNiNiNiTmaTmaTmaTmaTmaTmaMoTmaNiTmaNiNiNiNiNiTmaNiNiMoTmaNiNiNiTmaTmaTmaTmaNiMoTmaNiTmaTmaTmaNiNiMoNiTmaTmaNiTmaTmaTmaTmaTmaMoNiNiTmaNiTmaNiTmaNiNiTmaTmaTmaNiTma,[0.62207104 0.2904628  0.08746616]
129,1,>512,NiMoTmaNiTmaMoNiNiTmaNiNiNiTmaTmaTmaNiNiMoNiTmaNiTmaTmaTmaNiTmaMoNiTmaNiTmaTmaNiTmaTmaMoNiTmaTmaTmaTmaTmaTmaNiNiTmaNiTmaNiTmaTmaTmaMoTmaTmaNiNiNiNiNiTmaTmaNiTmaMoNiTmaNiTmaTma,[0.6351084  0.27814374 0.08674786]
130,1,>512,NiMoNiTmaNiTmaNiNiTmaTmaTmaNiTmaNiNiTmaTmaNiTmaTmaTmaNiTmaNiTmaTmaTmaNiNiNiNiNiTmaTmaTmaNiNiNiNiTmaTmaTmaTmaNiTmaTmaTmaNiTmaTmaTmaNiTmaTmaMoMoNiMoTmaNiTmaTmaTmaMoMoTmaTmaNiNiNi,[0.64951742 0.27655262 0.07392996]
131,1,>512,NiMoNiNiNiTmaTmaNiNiTmaTmaNiMoNiNiTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaNiNiNiNiTmaNiTmaNiNiMoTmaNiNiTmaTmaTmaTmaNiNiTmaNiTmaMoNiNiTmaMoTmaTmaTmaTmaTmaTmaTmaMoNiMoNiMoNiTmaTmaNi,[0.61900178 0.26909659 0.11190163]
132,1,>512,NiNiNiTmaNiTmaNiTmaTmaMoNiNiMoNiMoNiTmaNiTmaTmaNiNiTmaNiMoNiNiMoNiTmaTmaMoMoMoTmaTmaTmaTmaMoNiTmaTmaTmaTmaTmaTmaTmaTmaNiTmaNiNiNiMoNiTmaNiTmaTmaTmaTmaMoNiTmaTmaNiNiNiTmaNi,[0.57577525 0.28469562 0.13952914]
133,1,>512,NiTmaTmaTmaTmaNiTmaNiNiNiTmaMoNiNiNiNiTmaTmaTmaNiTmaNiNiMoTmaTmaMoTmaNiTmaMoTmaMoTmaTmaMoTmaTmaNiNiTmaTmaTmaTmaTmaTmaTmaTmaTmaNiNiTmaTmaNiTmaNiTmaTmaTmaNiNiNiNiMoNiTmaTmaTmaTmaMo,[0.67135548 0.23211951 0.09652501]
134,1,>512,TmaTmaNiNiMoMoNiNiTmaNiNiMoNiNiNiNiNiTmaNiTmaNiNiTmaNiTmaTmaNiNiNiNiTmaTmaNiTmaNiTmaMoNiTmaMoTmaNiNiNiMoNiTmaTmaTmaTmaTmaNiNiNiNiTmaMoTmaNiNiNiMoMoTmaTmaTmaNiNiNiTma,[0.49160296 0.38753277 0.12086427]
135,1,>512,TmaMoNiTmaTmaNiTmaTmaNiMoTmaNiTmaTmaTmaNiTmaMoTmaTmaTmaNiNiTmaTmaNiTmaTmaTmaMoTmaTmaTmaNiNiTmaNiNiNiTmaTmaTmaTmaTmaTmaNiTmaTmaTmaTmaTmaTmaTmaMoNiTmaNiTmaMoTmaNiNiNiNiNiNiTmaTmaTmaTma,[0.72237976 0.20714307 0.07047717]
136,1,>512,TmaTmaMoNiNiNiMoTmaTmaTmaTmaTmaNiTmaNiNiMoMoTmaTmaNiTmaNiTmaMoTmaNiTmaNiMoNiNiTmaTmaTmaMoNiMoNiNiTmaNiNiNiNiTmaMoNiTmaTmaNiNiNiTmaTmaTmaTmaNiTmaTmaNiTmaNiTmaNiNiNiNiMoTma,[0.56335508 0.3083995  0.12824543]
137,1,>512,TmaMoTmaNiTmaTmaNiTmaTmaTmaTmaTmaTmaTmaNiNiTmaTmaTmaMoMoTmaTmaNiTmaNiNiTmaTmaTmaTmaNiTmaNiTmaTmaTmaTmaNiTmaTmaNiTmaNiNiNiMoTmaTmaTmaTmaNiTmaTmaNiTmaNiNiNiNiMoNiTmaTmaNiTmaMoTmaNiTma,[0.71071237 0.21825757 0.07103006]
138,1,>512,NiTmaTmaTmaTmaNiTmaNiTmaTmaTmaNiNiTmaTmaTmaNiNiNiTmaNiNiNiNiTmaNiTmaNiNiNiNiMoTmaTmaNiMoNiTmaNiTmaNiTmaNiNiTmaNiTmaNiNiNiNiNiNiTmaNiTmaNiNiNiNiMoNiNiNiMoMoMoNiTmaMo,[0.47875072 0.42588688 0.0953624 ]
