ID,y_pred,y_true,mask
polyID14_S17,2,2,1
polyID5_S10,2,2,1
pepID4363,0,1,1
polyID13_S56,2,2,1
pepID7635,2,2,1
pepID1447,1,0,1
pepID1448,2,0,1
polyID12_S47,2,2,1
pepID8460,2,2,1
pepID7764,2,2,1
pepID3155,0,0,1
pepID5890,2,2,1
pepID7533,2,2,1
pepID513,1,1,1
pepID8008,2,2,1
pepID1270,1,0,1
pepID7976,2,2,1
pepID2499,1,0,1
pepID4834,2,2,1
pepID7699,2,2,1
pepID6037,2,2,1
pepID7651,2,2,1
pepID7102,2,2,1
polyID14_S13,2,2,1
pepID7683,2,2,1
pepID4601,1,0,1
pepID8085,2,2,1
pepID3637,1,2,1
pepID4774,2,0,1
pepID6446,2,2,1
pepID7833,2,2,1
polyID35_S90,2,2,1
pepID10698,2,2,1
pepID7379,2,2,1
pepID2160,1,0,1
polyID35_S4,2,2,1
pepID46,2,1,1
pepID1413,1,0,1
pepID5962,2,2,1
pepID9114,2,2,1
pepID7092,2,2,1
pepID5753,2,2,1
pepID10228,2,2,1
pepID10247,2,2,1
pepID4754,2,0,1
polyID12_S65,2,2,1
polyID6_S87,2,2,1
polyID2_S42,2,2,1
pepID6267,2,2,1
pepID1074,1,1,1
pepID8409,2,2,1
pepID1103,2,1,1
pepID10143,2,2,1
pepID5145,2,2,1
pepID740,1,0,1
polyID12_S40,2,2,1
polyID2_S40,2,2,1
pepID9418,2,2,1
pepID7688,2,2,1
pepID6645,2,2,1
pepID6102,2,2,1
