sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
70,1,>512,TmaNiMoTmaNiMoNiTmaNiTmaNiTmaTmaTmaMoNiTmaMoTmaTmaNiMoTmaMoTmaNiMoMoTmaMoNiNiMoTmaNiNiMoTmaNiNiTmaTmaMoTmaNiTmaNiTmaTmaTmaTmaNiTmaTmaTmaNiTmaNiNiTmaMoTmaTmaTmaNiTmaTmaTmaTmaTma,[0.63858895 0.20392461 0.15748644]
71,1,>512,TmaNiTmaNiNiNiTmaNiTmaTmaTmaTmaNiNiMoMoTmaTmaTmaMoNiNiNiTmaNiMoNiTmaTmaTmaNiTmaTmaNiNiMoNiNiMoTmaNiTmaMoTmaTmaTmaTmaNiTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaNiNiTmaNiTmaTmaNiNiNiNi,[0.64635701 0.25554934 0.09809365]
72,1,>512,TmaTmaNiTmaTmaNiMoNiNiNiTmaMoTmaTmaMoNiMoNiNiNiTmaNiNiNiTmaNiTmaTmaNiNiTmaTmaTmaMoNiNiTmaTmaNiTmaNiTmaTmaTmaTmaNiTmaTmaNiNiTmaMoTmaNiTmaNiTmaTmaMoMoTmaNiNiNiNiTmaTmaTmaTmaNi,[0.6072978  0.29215762 0.10054458]
73,1,>512,NiNiNiTmaTmaTmaTmaNiMoNiMoTmaNiTmaTmaMoNiTmaTmaTmaMoTmaMoTmaTmaTmaTmaNiTmaTmaTmaNiTmaNiTmaNiNiNiTmaTmaTmaNiNiNiMoNiNiMoNiNiMoTmaNiNiTmaTmaMoMoNiMoNiNiNiTmaNiNiTmaTmaTmaNi,[0.56192522 0.29736286 0.14071192]
74,1,>512,NiNiTmaTmaTmaTmaTmaNiNiNiTmaNiTmaNiNiNiTmaNiMoMoNiNiTmaTmaTmaTmaTmaNiNiTmaTmaMoTmaTmaNiTmaTmaTmaTmaTmaTmaNiNiTmaTmaTmaNiTmaNiTmaTmaTmaMoNiTmaTmaNiTmaMoTmaNiNiNiTmaTmaNiTmaNiTmaTma,[0.68846256 0.25125836 0.06027908]
75,1,>512,NiTmaNiMoNiMoTmaNiTmaNiTmaMoTmaMoTmaTmaTmaTmaNiTmaTmaTmaTmaMoMoTmaTmaTmaNiTmaMoMoTmaTmaTmaTmaTmaMoTmaNiNiTmaTmaMoTmaTmaTmaNiTmaTmaTmaNiNiMoMoNiTmaNiTmaTmaNiNiTmaTmaTmaTmaNiTmaTmaMo,[0.68746763 0.15994572 0.15258665]
76,1,>512,NiNiTmaTmaTmaNiTmaTmaNiMoNiTmaTmaTmaNiNiTmaNiTmaNiTmaNiMoNiTmaNiNiTmaTmaMoTmaTmaNiTmaNiTmaNiNiNiNiTmaTmaNiTmaTmaNiTmaNiNiTmaTmaTmaTmaTmaNiNiNiTmaNiTmaTmaTmaNiMoTmaTmaTmaTmaTmaMo,[0.66376252 0.27497961 0.06125788]
77,1,>512,TmaTmaTmaNiNiTmaTmaNiNiTmaNiNiNiMoMoTmaNiTmaTmaNiNiNiNiTmaTmaTmaNiNiNiNiTmaTmaTmaNiNiNiNiNiNiNiNiNiNiTmaNiTmaTmaNiMoNiTmaTmaTmaTmaTmaNiMoNiNiMoNiTmaNiTmaTmaTmaNiTmaTmaNi,[0.55638377 0.37810325 0.06551298]
78,1,>512,NiNiNiTmaNiTmaTmaMoTmaNiNiTmaTmaTmaTmaTmaTmaNiNiNiTmaNiTmaTmaNiNiNiTmaNiTmaNiTmaTmaTmaNiNiNiNiNiNiTmaNiTmaNiNiTmaMoNiNiMoMoNiTmaNiNiNiTmaTmaNiNiNiTmaMoNiMoTmaTmaTmaTmaNi,[0.55494107 0.3666472  0.07841173]
79,1,>512,MoTmaNiNiNiTmaNiTmaTmaTmaTmaNiNiMoTmaTmaNiTmaTmaTmaTmaTmaTmaMoNiTmaNiTmaTmaTmaTmaTmaTmaNiNiNiNiMoTmaTmaNiNiMoTmaTmaNiNiNiNiNiNiTmaTmaNiTmaTmaNiTmaTmaNiNiTmaMoNiNiNiTmaNiTmaTma,[0.63667388 0.28878753 0.07453859]
80,1,>512,TmaTmaNiTmaNiNiMoTmaNiTmaTmaTmaMoNiTmaTmaNiNiNiNiNiTmaTmaNiNiTmaTmaNiTmaNiTmaMoNiNiNiTmaNiNiTmaNiNiNiMoNiNiMoTmaNiTmaNiNiNiTmaTmaNiTmaNiNiNiTmaNiNiTmaTmaNiTmaTmaNiNiTma,[0.54190335 0.39200985 0.0660868 ]
81,1,>512,NiNiTmaNiNiMoNiNiNiTmaTmaMoTmaNiTmaTmaNiMoNiNiTmaTmaNiNiNiMoTmaTmaTmaTmaNiTmaTmaNiNiNiTmaNiMoNiTmaNiNiNiTmaTmaNiNiTmaMoNiNiTmaMoTmaNiTmaNiTmaNiTmaNiTmaMoTmaNiTmaNiTmaMo,[0.5362778  0.34600086 0.11772135]
82,1,>512,NiTmaNiTmaTmaNiNiNiTmaMoTmaMoMoMoNiNiNiMoNiNiMoNiTmaNiNiTmaTmaTmaNiTmaNiNiNiNiNiNiTmaTmaTmaMoNiMoNiNiTmaNiTmaTmaNiMoMoNiNiMoTmaMoNiTmaTmaTmaTmaNiTmaNiTmaNiNiTmaMoNi,[0.47111019 0.35461463 0.17427518]
83,1,>512,NiTmaTmaNiMoTmaMoTmaMoNiTmaTmaNiTmaNiNiMoTmaTmaNiTmaNiTmaNiNiTmaTmaTmaNiNiTmaTmaTmaMoTmaNiTmaMoTmaNiNiTmaNiTmaTmaTmaNiNiTmaTmaNiTmaNiNiTmaNiTmaTmaNiNiNiNiNiNiNiMoNiNiNiNi,[0.56768863 0.34184901 0.09046236]
84,1,>512,NiTmaTmaNiMoNiTmaNiTmaMoTmaNiTmaTmaTmaNiNiTmaNiNiTmaNiTmaNiNiNiNiTmaTmaNiMoTmaNiNiTmaNiNiTmaTmaNiTmaNiTmaTmaTmaNiTmaTmaNiNiTmaMoNiTmaTmaTmaNiTmaTmaNiTmaTmaTmaNiTmaTmaNiMoTmaNi,[0.6382471  0.29948392 0.06226898]
85,1,>512,TmaNiTmaNiTmaTmaNiTmaNiTmaTmaTmaNiTmaMoNiNiNiMoTmaTmaTmaTmaNiTmaMoTmaNiTmaNiNiTmaNiTmaNiMoTmaTmaTmaNiNiNiNiTmaTmaTmaNiNiMoMoNiNiMoTmaTmaNiNiNiNiNiTmaNiTmaTmaNiTmaNiTmaNiTma,[0.59533772 0.31572325 0.08893903]
86,1,>512,NiNiTmaTmaNiTmaNiTmaTmaNiNiTmaTmaNiMoTmaNiTmaTmaTmaNiNiTmaNiTmaNiNiTmaNiTmaTmaTmaNiNiTmaMoTmaTmaMoTmaTmaTmaNiTmaNiMoNiNiTmaTmaTmaNiNiNiNiTmaTmaNiNiTmaNiTmaNiNiNiTmaTmaTmaTmaTma,[0.65270888 0.29776231 0.04952881]
87,1,>512,NiTmaTmaTmaTmaTmaTmaNiNiNiTmaTmaNiTmaTmaTmaNiTmaTmaNiMoNiTmaTmaNiTmaNiNiNiNiTmaTmaTmaTmaMoTmaNiTmaTmaNiTmaNiNiTmaMoTmaTmaTmaNiTmaNiTmaTmaNiTmaTmaTmaTmaNiNiTmaNiTmaTmaNiTmaTmaNiNiNi,[0.70385955 0.26008855 0.0360519 ]
88,1,>512,NiNiTmaNiNiNiNiNiNiNiNiNiNiTmaNiNiNiTmaTmaNiNiTmaNiNiNiNiNiNiNiTmaTmaTmaNiTmaNiTmaNiTmaNiNiTmaTmaNiNiNiTmaTmaNiMoNiTmaNiNiMoTmaNiNiNiTmaTmaTmaNiTmaTmaNiTmaMoMoTmaNi,[0.48266468 0.46239702 0.0549383 ]
89,1,>512,MoNiTmaTmaMoTmaNiNiTmaTmaMoNiNiNiNiTmaTmaNiNiNiNiTmaMoNiTmaNiNiNiNiTmaNiMoTmaNiNiNiTmaTmaNiNiMoNiNiTmaTmaMoTmaTmaTmaTmaMoNiTmaMoNiTmaTmaTmaNiTmaTmaNiTmaTmaTmaTmaTmaNiTmaNi,[0.57868809 0.30657417 0.11473774]
90,1,>512,TmaMoNiNiNiTmaTmaMoNiNiTmaTmaNiMoTmaTmaTmaNiTmaNiTmaMoNiNiNiMoMoTmaNiTmaNiTmaNiTmaTmaTmaNiTmaNiTmaTmaNiNiTmaTmaTmaNiNiNiNiTmaTmaNiMoNiTmaTmaNiNiTmaNiTmaTmaNiTmaTmaNiNiTmaTma,[0.60881599 0.30298757 0.08819644]
91,1,>512,NiMoTmaNiNiMoNiNiMoNiTmaNiMoNiTmaTmaTmaTmaTmaTmaTmaNiNiTmaTmaTmaMoTmaTmaNiTmaTmaTmaTmaMoMoMoNiNiMoTmaNiTmaTmaMoTmaNiTmaNiNiTmaNiNiTmaNiNiTmaTmaNiTmaNiNiTmaTmaTmaNiTmaMoNiNi,[0.58939437 0.27223955 0.13836607]
92,1,>512,TmaNiMoMoTmaNiNiTmaNiMoNiNiTmaTmaTmaTmaMoNiTmaNiMoTmaTmaMoNiMoNiTmaMoNiTmaNiTmaTmaNiTmaNiNiTmaTmaNiNiTmaTmaMoNiTmaMoNiNiNiNiTmaTmaNiNiNiMoNiNiTmaNiNiNiTmaNiNiTmaMoTma,[0.50277372 0.33875105 0.15847523]
93,1,>512,NiMoTmaTmaNiNiTmaNiTmaNiTmaMoNiTmaMoTmaTmaTmaNiTmaNiNiNiMoNiMoMoNiTmaTmaNiTmaNiNiNiTmaTmaNiNiTmaNiTmaNiNiTmaTmaTmaTmaNiMoTmaNiNiNiTmaNiTmaNiNiTmaTmaMoTmaTmaNiNiTmaNiTmaNi,[0.56623672 0.33064214 0.10312114]
94,1,>512,TmaTmaNiNiTmaTmaNiNiTmaNiTmaNiTmaTmaNiNiNiNiTmaTmaMoNiNiNiMoNiTmaMoTmaNiTmaNiNiMoTmaNiNiNiNiTmaNiTmaNiTmaTmaMoNiTmaTmaTmaNiTmaTmaTmaNiTmaTmaTmaNiNiNiTmaTmaTmaNiNiTmaTmaMoNi,[0.59684233 0.32673155 0.07642612]
95,1,>512,NiNiTmaMoTmaNiNiNiTmaNiTmaNiTmaNiTmaNiTmaMoNiTmaTmaTmaTmaNiTmaNiNiMoNiTmaTmaNiTmaMoTmaTmaTmaNiTmaTmaTmaTmaTmaNiTmaNiMoNiTmaTmaNiNiNiNiNiMoTmaNiTmaTmaNiTmaNiNiNiTmaTmaTmaTmaTma,[0.63667388 0.28878753 0.07453859]
96,1,>512,TmaNiNiTmaMoTmaNiTmaNiNiNiTmaTmaTmaNiMoTmaTmaTmaTmaTmaNiNiNiTmaMoTmaTmaNiTmaTmaTmaNiNiTmaTmaNiNiNiNiTmaTmaTmaNiMoTmaTmaNiTmaNiTmaTmaNiNiNiNiNiNiTmaNiTmaTmaNiTmaMoTmaNiTmaNiMo,[0.62361712 0.30122556 0.07515732]
97,1,>512,NiNiNiNiNiTmaTmaTmaTmaTmaTmaTmaTmaTmaMoNiNiNiMoTmaTmaNiTmaTmaTmaTmaNiNiNiNiNiNiTmaNiTmaTmaTmaNiNiTmaTmaNiMoNiNiTmaTmaTmaTmaNiTmaNiTmaTmaTmaNiNiNiMoTmaTmaTmaMoTmaTmaTmaNiTmaTmaNi,[0.66376252 0.27497961 0.06125788]
98,1,>512,TmaMoMoNiNiMoNiNiMoTmaTmaTmaNiTmaTmaTmaNiMoMoMoTmaNiNiTmaTmaNiNiNiNiNiMoNiMoNiTmaTmaTmaNiNiNiNiMoMoTmaNiMoTmaTmaTmaMoTmaTmaMoTmaNiNiTmaNiNiTmaNiNiNiTmaNiMoNiTmaTmaNi,[0.48386719 0.31786219 0.19827062]
99,1,>512,TmaNiNiNiNiNiNiNiTmaTmaNiNiNiTmaMoNiNiTmaNiMoTmaNiTmaNiNiNiTmaMoNiTmaNiNiTmaTmaTmaTmaNiNiTmaNiTmaTmaTmaNiTmaMoTmaTmaTmaTmaNiTmaNiTmaNiTmaTmaTmaNiTmaNiNiTmaTmaNiTmaNiNiNiNi,[0.5861008  0.36225144 0.05164777]
100,1,>512,MoNiNiTmaNiTmaTmaTmaTmaTmaNiTmaMoNiTmaNiNiTmaTmaNiNiTmaNiNiTmaMoNiTmaNiMoNiTmaTmaTmaNiTmaNiNiTmaTmaNiNiTmaTmaTmaMoTmaTmaTmaTmaNiMoTmaNiTmaMoNiNiTmaNiTmaTmaMoNiTmaNiNiNiNiNi,[0.59384067 0.30477032 0.10138901]
1,2,>512,TmaTmaTmaMepTmaNiNiTmaNiTmaTmaTmaTmaMepNiMepNiNiTmaNiNiTmaNiTmaTmaMepTmaTmaNiNiNiTmaTmaTmaTmaMepNiNiNiMepMepTmaTmaNiTmaMepTmaMepMepTmaTmaNiNiMepTmaNiNiNiTmaNiNiNiTmaNiNiTmaNiTmaNiTma,[0.57463366 0.28413115 0.14123519]
2,2,>512,TmaMepTmaMepNiNiNiNiTmaMepNiNiTmaTmaNiNiNiNiTmaTmaTmaNiTmaNiTmaNiTmaTmaMepTmaTmaNiNiMepMepNiNiNiNiMepNiNiNiTmaNiTmaTmaTmaTmaTmaMepNiNiNiNiTmaTmaNiNiTmaTmaTmaNiNiTmaNiTmaMepNiNi,[0.52076609 0.35899575 0.12023816]
3,2,>512,TmaNiNiTmaNiTmaTmaNiNiTmaMepNiMepNiTmaTmaTmaNiNiNiTmaNiTmaNiMepTmaNiMepMepTmaMepMepTmaTmaTmaMepMepMepTmaNiTmaMepTmaMepTmaNiTmaTmaTmaNiMepTmaTmaTmaNiTmaNiNiTmaTmaNiNiTmaTmaNiNiNiTmaNiNi,[0.57155637 0.26242317 0.16602046]
4,2,>512,MepNiTmaMepTmaTmaNiTmaTmaTmaNiMepTmaMepNiNiNiNiMepTmaTmaTmaMepTmaMepNiTmaNiNiTmaTmaTmaTmaTmaNiTmaTmaNiTmaNiTmaNiNiNiNiTmaTmaNiTmaTmaTmaTmaTmaNiTmaTmaTmaNiTmaNiTmaNiNiTmaNiNiTmaMepTmaNi,[0.64545552 0.25519292 0.09935156]
5,2,>512,NiMepNiNiTmaNiTmaTmaNiTmaMepTmaTmaMepNiTmaNiTmaNiNiTmaMepTmaTmaTmaNiTmaTmaTmaTmaNiTmaNiNiTmaTmaTmaNiTmaNiTmaNiTmaNiTmaTmaTmaNiNiNiTmaMepNiNiNiNiNiTmaNiTmaNiNiNiNiTmaNiTmaNiNiNi,[0.58406759 0.35068064 0.06525177]
6,2,>512,TmaTmaMepNiTmaNiTmaNiMepNiTmaTmaTmaNiTmaTmaTmaNiTmaTmaNiNiMepTmaMepTmaTmaNiNiNiTmaNiTmaMepNiTmaTmaNiNiTmaTmaTmaNiMepTmaTmaMepTmaMepTmaMepTmaTmaNiTmaTmaNiTmaNiNiNiNiTmaNiNiTmaNiMepNiTma,[0.61638996 0.25803668 0.12557336]
7,2,>512,TmaTmaTmaNiTmaTmaTmaTmaTmaNiTmaTmaNiNiMepTmaNiTmaNiTmaNiNiNiTmaNiNiTmaNiNiTmaNiNiTmaTmaNiTmaTmaTmaNiTmaTmaTmaTmaTmaMepTmaTmaNiTmaNiTmaNiNiNiMepNiTmaTmaNiNiNiTmaTmaTmaNiNiTmaMepNiTma,[0.66491489 0.28529475 0.04979035]
8,2,>512,NiTmaNiMepTmaNiNiNiNiTmaNiNiNiTmaTmaTmaNiTmaNiNiNiMepNiTmaNiTmaTmaTmaTmaMepNiTmaNiNiTmaTmaNiTmaNiTmaTmaNiNiNiNiTmaTmaNiTmaTmaNiNiNiMepTmaNiTmaNiMepTmaTmaNiNiMepTmaNiNiNiTmaTma,[0.55432221 0.36623831 0.07943948]
9,2,>512,TmaNiMepTmaNiTmaNiTmaNiNiNiMepTmaNiNiTmaTmaMepNiMepNiNiTmaNiNiMepTmaMepTmaNiTmaTmaTmaNiTmaNiNiTmaTmaTmaTmaNiNiTmaNiNiTmaNiNiNiNiTmaNiMepTmaNiNiNiNiNiNiNiNiTmaNiNiMepNiNiNi,[0.46100314 0.42792938 0.11106748]
10,2,>512,NiNiTmaNiTmaTmaTmaNiMepNiNiTmaNiNiNiTmaTmaNiTmaNiNiNiTmaTmaNiNiTmaTmaNiTmaTmaNiNiTmaNiTmaNiNiTmaTmaNiTmaNiNiTmaMepNiTmaNiNiTmaNiTmaTmaNiMepNiTmaTmaMepTmaNiNiTmaNiNiNiTmaTmaTma,[0.58567012 0.36198524 0.05234464]
11,2,>512,TmaTmaNiNiNiNiTmaNiTmaNiNiNiTmaTmaNiNiTmaNiTmaTmaMepTmaNiTmaTmaNiTmaNiTmaNiNiNiNiTmaTmaTmaTmaTmaNiTmaTmaNiTmaNiNiNiTmaTmaTmaNiTmaNiNiNiNiNiTmaTmaNiNiTmaNiMepNiNiNiMepNiTmaTma,[0.58728145 0.37335205 0.03936649]
12,2,>512,NiTmaMepNiNiTmaTmaNiNiNiNiNiTmaTmaTmaTmaTmaMepNiNiNiTmaNiTmaNiTmaNiNiTmaNiNiTmaNiTmaNiNiNiTmaNiNiNiNiTmaTmaTmaNiTmaNiNiNiTmaNiTmaMepMepNiTmaNiNiTmaNiTmaNiMepNiNiTmaTmaTmaTma,[0.54139392 0.39164133 0.06696475]
13,2,>512,TmaTmaTmaNiNiNiNiTmaTmaTmaNiNiNiNiTmaTmaNiTmaNiTmaTmaTmaTmaNiNiNiMepTmaTmaTmaTmaTmaTmaTmaMepTmaTmaNiNiNiTmaTmaMepNiNiTmaTmaNiNiNiTmaMepNiNiMepTmaNiTmaNiTmaTmaNiMepNiNiNiNiTmaTmaNi,[0.6096839  0.31353349 0.07678262]
14,2,>512,NiTmaNiTmaNiNiNiTmaNiTmaNiTmaNiNiNiTmaNiNiTmaMepTmaTmaNiTmaTmaNiNiNiNiNiTmaTmaNiTmaMepNiNiNiMepNiNiMepNiMepNiTmaNiTmaTmaNiTmaTmaTmaTmaNiTmaTmaNiTmaNiNiNiMepTmaTmaNiNiTmaTmaTma,[0.55432221 0.36623831 0.07943948]
15,2,>512,NiTmaNiMepTmaTmaMepTmaNiTmaNiNiNiTmaMepNiTmaNiMepNiNiNiMepMepTmaTmaTmaNiNiNiNiNiTmaTmaNiTmaMepMepMepNiNiTmaTmaNiTmaNiNiTmaTmaNiTmaNiTmaTmaNiTmaNiNiTmaNiNiTmaNiNiMepNiNiTmaTmaNi,[0.50446887 0.36113651 0.13439462]
16,2,>512,TmaTmaNiTmaNiNiNiNiNiTmaTmaNiMepTmaTmaNiTmaMepMepNiTmaNiTmaNiTmaNiNiTmaTmaTmaMepTmaTmaTmaMepTmaTmaNiTmaTmaMepNiTmaNiTmaNiTmaTmaTmaTmaTmaTmaTmaTmaNiTmaNiNiNiNiTmaTmaTmaTmaNiTmaTmaTmaTmaNi,[0.69814883 0.22931408 0.07253709]
17,2,>512,NiTmaTmaTmaTmaTmaNiNiNiNiNiMepNiMepTmaNiNiNiTmaTmaMepNiTmaNiTmaNiNiTmaTmaTmaTmaTmaTmaTmaNiNiTmaTmaNiNiTmaNiTmaNiNiMepMepNiNiNiTmaNiMepTmaNiNiNiTmaMepNiNiNiNiNiTmaNiNiTmaNiTma,[0.52369996 0.38225461 0.09404543]
18,2,>512,TmaNiTmaTmaTmaNiTmaNiTmaTmaNiTmaNiNiTmaMepNiMepTmaTmaNiTmaTmaNiMepNiTmaNiNiTmaNiTmaNiTmaNiNiTmaTmaNiNiNiNiNiNiTmaNiTmaMepMepMepMepNiTmaTmaTmaTmaMepTmaTmaMepMepTmaNiTmaNiNiNiTmaNiTma,[0.57618476 0.29507303 0.12874221]
19,2,>512,NiTmaMepMepNiTmaTmaNiTmaTmaTmaTmaTmaTmaTmaNiTmaNiTmaTmaTmaMepNiTmaTmaNiTmaTmaNiTmaNiNiTmaMepTmaMepMepTmaMepNiNiNiTmaTmaTmaTmaTmaTmaTmaNiMepNiMepTmaNiMepTmaNiTmaTmaTmaTmaTmaNiNiNiTmaNiTmaTma,[0.6791737  0.20020135 0.12062494]
20,2,>512,NiMepTmaTmaNiTmaTmaNiTmaTmaTmaTmaNiTmaNiTmaNiTmaNiTmaNiTmaNiTmaTmaMepNiTmaNiMepTmaTmaNiTmaNiNiNiNiTmaTmaMepNiTmaNiNiTmaTmaTmaMepNiNiTmaTmaTmaMepTmaNiTmaNiTmaMepTmaNiTmaTmaTmaMepTmaTmaTma,[0.67043408 0.23180093 0.09776499]
21,2,>512,NiNiMepNiTmaNiNiTmaNiTmaTmaNiNiTmaMepTmaNiNiTmaTmaNiTmaNiTmaTmaTmaNiTmaMepTmaNiNiTmaMepNiTmaNiNiTmaTmaNiNiNiNiTmaMepTmaNiTmaNiNiTmaTmaNiNiMepNiNiTmaNiTmaNiNiNiTmaNiTmaNiTmaTma,[0.55432221 0.36623831 0.07943948]
22,2,>512,NiTmaTmaNiNiTmaMepNiTmaNiTmaNiNiTmaTmaTmaTmaNiMepMepNiTmaTmaNiTmaNiNiNiNiNiNiNiNiTmaTmaNiMepMepTmaTmaMepMepTmaTmaNiNiTmaNiNiNiNiTmaNiNiTmaMepTmaTmaTmaMepNiNiTmaNiNiTmaTmaTmaNiNi,[0.53538043 0.34542188 0.11919769]
23,2,>512,NiMepTmaNiTmaTmaTmaNiNiTmaTmaNiNiNiTmaTmaNiTmaNiTmaTmaMepTmaNiMepTmaMepMepNiTmaTmaTmaTmaTmaTmaNiMepTmaTmaNiNiTmaTmaTmaNiTmaTmaNiTmaNiTmaNiTmaNiTmaNiMepMepNiTmaTmaTmaNiTmaTmaTmaTmaTmaNiTma,[0.68262656 0.22038289 0.09699055]
24,2,>512,TmaNiTmaNiTmaNiNiNiNiTmaTmaNiNiTmaNiTmaMepTmaTmaNiTmaTmaTmaNiTmaTmaNiTmaNiNiMepNiTmaMepNiNiNiNiTmaMepNiTmaTmaNiTmaNiNiNiTmaNiTmaNiTmaTmaNiTmaMepMepNiNiNiNiTmaNiMepNiNiTmaTmaTma,[0.55278769 0.35478948 0.09242283]
25,2,>512,NiTmaTmaNiTmaTmaNiNiNiTmaTmaTmaTmaNiNiTmaTmaNiTmaTmaNiNiNiNiNiMepNiNiTmaNiTmaTmaTmaNiMepNiNiNiTmaTmaTmaTmaNiTmaNiNiMepTmaMepNiTmaTmaTmaMepTmaTmaTmaTmaTmaTmaTmaTmaTmaNiTmaTmaTmaMepNiTma,[0.67388742 0.25241116 0.07370142]
26,2,>512,NiNiTmaTmaTmaTmaNiTmaTmaTmaTmaNiNiTmaNiNiNiMepTmaTmaNiNiMepNiNiMepNiNiTmaTmaTmaTmaNiMepTmaNiNiTmaNiTmaTmaTmaTmaMepNiNiNiMepNiMepNiNiNiTmaNiNiNiNiNiMepTmaNiNiNiNiTmaNiTmaNiTma,[0.50732797 0.38454698 0.10812505]
27,2,>512,NiTmaNiNiTmaTmaTmaTmaTmaMepNiTmaTmaNiTmaMepMepNiNiNiTmaNiTmaNiMepNiNiMepNiNiTmaNiMepTmaTmaMepTmaTmaTmaTmaNiNiNiTmaTmaNiNiTmaTmaNiTmaNiTmaTmaTmaTmaTmaNiNiNiTmaNiTmaNiNiNiTmaTmaNiNi,[0.59458478 0.31532395 0.09009127]
28,2,>512,NiTmaTmaTmaTmaNiNiMepNiNiTmaNiTmaMepTmaNiMepTmaTmaMepTmaNiTmaNiNiTmaTmaTmaTmaTmaMepNiTmaNiTmaNiNiNiNiNiTmaTmaTmaTmaNiNiNiNiTmaTmaTmaTmaTmaTmaTmaTmaTmaNiNiNiNiTmaTmaMepNiMepNiNiNiNi,[0.60805242 0.30260757 0.08934001]
29,2,>512,TmaTmaNiTmaTmaTmaNiTmaNiTmaNiMepTmaNiNiNiTmaMepTmaNiNiTmaTmaTmaNiMepTmaNiNiMepMepTmaNiTmaTmaTmaTmaTmaTmaTmaNiNiTmaTmaMepTmaNiNiNiNiMepTmaNiTmaTmaMepNiTmaTmaNiNiTmaNiNiNiMepNiMepNiTma,[0.58981008 0.28252162 0.1276683 ]
30,2,>512,NiMepNiMepNiMepTmaTmaTmaTmaNiNiTmaNiTmaMepNiNiTmaTmaNiNiMepTmaNiNiMepMepTmaNiNiTmaTmaNiNiTmaTmaTmaTmaNiTmaMepNiTmaNiNiNiNiNiTmaTmaMepMepMepNiNiNiTmaTmaMepMepTmaTmaTmaTmaTmaTmaMepNiTma,[0.54227943 0.27638874 0.18133183]
31,2,>512,TmaNiNiNiNiTmaNiTmaNiNiTmaTmaMepNiNiTmaNiTmaMepNiTmaNiTmaTmaNiTmaTmaTmaNiNiNiNiNiMepNiTmaTmaNiTmaNiTmaTmaMepNiTmaMepNiNiMepTmaNiNiTmaNiNiTmaNiTmaTmaNiTmaMepNiNiTmaNiTmaNiTmaTma,[0.55278769 0.35478948 0.09242283]
32,2,>512,TmaTmaNiNiMepTmaTmaNiNiNiNiNiNiTmaNiTmaTmaMepTmaNiTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaNiTmaMepNiNiNiTmaTmaTmaMepNiNiNiMepNiTmaTmaMepMepNiNiTmaTmaTmaTmaMepNiTmaTmaTmaNiTmaNiTmaMepTmaTmaNiTma,[0.65635006 0.2330647  0.11058524]
33,2,>512,NiTmaTmaTmaTmaNiNiNiNiTmaNiTmaTmaNiNiTmaTmaTmaNiNiNiTmaTmaTmaTmaTmaNiNiNiNiTmaTmaTmaMepNiNiTmaTmaTmaTmaTmaNiTmaTmaTmaNiMepNiTmaNiTmaTmaTmaNiNiNiNiTmaTmaMepMepTmaNiTmaMepTmaNiNiTmaMep,[0.64883444 0.27626182 0.07490374]
34,2,>512,TmaNiTmaTmaNiTmaTmaMepTmaNiTmaTmaNiMepTmaNiTmaNiTmaNiNiTmaNiNiNiNiTmaMepNiNiNiNiTmaTmaTmaTmaMepNiNiTmaNiTmaTmaNiTmaMepNiTmaTmaTmaTmaTmaTmaNiTmaNiTmaTmaNiTmaTmaTmaTmaTmaMepNiNiTmaMepTma,[0.65974938 0.25379442 0.08645621]
35,2,>512,NiNiTmaTmaTmaTmaNiNiNiTmaTmaNiNiNiNiNiTmaNiNiNiTmaTmaNiTmaTmaNiMepTmaNiMepMepTmaNiNiMepNiTmaTmaTmaMepTmaNiNiTmaNiTmaTmaNiTmaTmaTmaMepTmaNiMepNiTmaNiNiNiTmaNiTmaMepNiTmaNiNiTmaTma,[0.56540656 0.33015739 0.10443605]
36,2,>512,NiTmaNiTmaTmaNiNiNiNiNiTmaTmaNiTmaNiNiTmaTmaTmaMepMepTmaNiMepNiTmaNiTmaTmaNiNiTmaNiTmaNiMepNiNiTmaTmaMepTmaTmaMepNiTmaTmaTmaNiNiNiNiMepTmaNiNiNiTmaNiNiNiTmaTmaNiNiNiNiNiMepNi,[0.50732797 0.38454698 0.10812505]
37,2,>512,TmaNiNiMepNiMepNiTmaMepNiMepNiTmaTmaTmaNiNiNiNiNiNiNiTmaNiTmaTmaTmaNiNiNiTmaTmaNiNiTmaNiNiTmaNiMepTmaTmaTmaNiTmaTmaTmaNiNiNiTmaMepNiTmaTmaNiNiTmaTmaNiTmaMepTmaTmaNiTmaNiTmaNiTma,[0.56695838 0.34140927 0.09163235]
38,2,>512,TmaNiTmaNiMepNiMepTmaNiTmaNiTmaNiMepNiNiTmaNiMepTmaTmaNiNiNiTmaMepNiNiNiNiTmaTmaTmaNiNiNiMepTmaTmaNiNiMepNiTmaMepNiNiNiNiNiNiNiNiNiMepNiTmaTmaNiTmaTmaMepTmaTmaNiMepNiTmaTmaMep,[0.45569721 0.37961908 0.16468371]
39,2,>512,TmaTmaTmaNiNiNiTmaNiNiTmaTmaNiNiTmaNiNiTmaNiTmaNiTmaNiNiNiTmaNiNiNiNiTmaMepTmaMepTmaTmaNiNiNiMepNiTmaNiMepNiMepTmaTmaNiNiTmaNiNiTmaTmaTmaTmaTmaNiTmaNiNiNiMepNiTmaNiNiNiNiTma,[0.52517933 0.39398259 0.08083808]
